3.60, 3.5940, 11.29, 11.30, -0.04, 0.00, 0.00
3.60, 0.0070, 11.29, 11.30, -0.04, 0.00, 155.95
3.61, 0.0060, 11.29, 11.30, -0.04, 0.00, 155.97
3.62, 0.0060, 11.29, 11.30, -0.04, 0.01, 155.97
3.62, 0.0070, 11.29, 11.30, -0.04, 0.01, 155.99
3.63, 0.0070, 11.29, 11.30, -0.04, 0.02, 156.03
3.64, 0.0070, 11.29, 11.30, -0.04, 0.04, 156.14
3.64, 0.0060, 11.29, 11.30, -0.04, 0.00, 156.26
3.65, 0.0060, 11.29, 11.30, -0.04, -0.19, 155.98
3.66, 0.0070, 11.29, 11.29, -0.04, -0.70, 154.41
3.66, 0.0060, 11.29, 11.28, -0.04, -1.56, 150.26
3.67, 0.0070, 11.29, 11.26, -0.04, -2.81, 143.15
3.68, 0.0070, 11.29, 11.23, -0.04, -4.24, 132.79
3.68, 0.0070, 11.29, 11.19, -0.04, -5.76, 120.71
3.69, 0.0060, 11.29, 11.15, -0.04, -7.12, 107.79
3.70, 0.0070, 11.29, 11.09, -0.04, -8.15, 96.04
3.70, 0.0060, 11.29, 11.04, -0.04, -8.86, 86.62
3.71, 0.0060, 11.29, 10.98, -0.04, -9.34, 79.90
3.72, 0.0080, 11.29, 10.91, -0.04, -9.80, 74.97
3.72, 0.0060, 11.29, 10.84, -0.04, -10.55, 69.73
3.73, 0.0070, 11.29, 10.76, -0.04, -11.78, 62.47
3.74, 0.0060, 11.29, 10.68, -0.04, -13.33, 50.94
3.74, 0.0070, 11.29, 10.57, -0.04, -14.95, 36.92
3.75, 0.0060, 11.29, 10.48, -0.04, -16.49, 21.90
3.76, 0.0070, 11.29, 10.35, -0.04, -17.88, 7.60
3.76, 0.0070, 11.29, 10.22, -0.04, -19.15, -5.99
3.77, 0.0060, 11.29, 10.10, -0.04, -20.19, -18.85
3.78, 0.0070, 11.29, 9.95, -0.04, -21.09, -29.62
3.78, 0.0060, 11.29, 9.82, -0.04, -21.81, -39.79
3.79, 0.0070, 11.29, 9.66, -0.04, -22.47, -48.14
3.80, 0.0060, 11.29, 9.52, -0.04, -23.04, -56.55
3.80, 0.0080, 11.29, 9.33, -0.04, -23.51, -63.88
3.81, 0.0060, 11.29, 9.19, -0.04, -23.78, -71.38
3.82, 0.0070, 11.29, 9.02, -0.04, -23.87, -76.45
3.82, 0.0060, 11.29, 8.88, -0.04, -23.85, -80.46
3.83, 0.0070, 11.29, 8.71, -0.04, -23.76, -83.19
3.83, 0.0060, 11.29, 8.57, -0.04, -23.56, -85.79
3.84, 0.0060, 11.29, 8.43, -0.04, -23.12, -87.01
3.85, 0.0080, 11.29, 8.26, -0.04, -22.32, -86.24
3.86, 0.0060, 11.29, 8.13, -0.04, -21.10, -83.47
3.86, 0.0070, 11.29, 7.99, -0.04, -19.41, -76.18
3.87, 0.0060, 11.29, 7.89, -0.04, -17.25, -65.38
3.87, 0.0070, 11.29, 7.79, -0.04, -14.78, -50.22
3.88, 0.0060, 11.29, 7.71, -0.04, -12.61, -32.53
3.89, 0.0070, 11.29, 7.64, -0.04, -10.07, -16.70
3.89, 0.0070, 11.29, 7.59, -0.04, -7.17, 2.28
3.90, 0.0060, 11.29, 7.55, -0.04, -5.91, 24.46
3.91, 0.0070, 11.29, 7.51, -0.04, -5.99, 33.78
3.91, 0.0060, 11.29, 7.48, -0.04, -5.96, 32.34
3.92, 0.0060, 11.29, 7.45, -0.04, -5.03, 31.81
3.93, 0.0070, 11.29, 7.42, -0.04, -3.43, 38.70
3.93, 0.0070, 11.29, 7.41, -0.04, -1.49, 50.98
3.94, 0.0060, 11.29, 7.42, -0.04, 0.62, 66.29
3.95, 0.0070, 11.29, 7.43, -0.04, 2.49, 83.25
3.95, 0.0060, 11.29, 7.46, -0.04, 4.02, 98.57
3.96, 0.0070, 11.29, 7.49, -0.04, 4.93, 111.30
3.97, 0.0060, 11.29, 7.52, -0.04, 5.27, 119.29
3.97, 0.0070, 11.29, 7.56, -0.04, 5.29, 122.60
3.98, 0.0070, 11.29, 7.60, -0.04, 5.12, 123.50
3.99, 0.0060, 11.29, 7.63, -0.04, 5.17, 122.88
3.99, 0.0070, 11.29, 7.67, -0.04, 5.43, 123.92
4.00, 0.0060, 11.29, 7.70, -0.04, 5.78, 126.73
4.01, 0.0070, 11.29, 7.74, -0.04, 5.88, 130.26
4.01, 0.0060, 11.29, 7.77, -0.04, 5.32, 131.89
4.02, 0.0070, 11.29, 7.80, -0.04, 3.97, 128.02
4.03, 0.0070, 11.29, 7.82, -0.04, 2.19, 117.81
4.03, 0.0060, 11.29, 7.82, -0.04, 0.20, 103.82
4.04, 0.0070, 11.29, 7.80, -0.04, -1.88, 87.92
4.04, 0.0060, 11.29, 7.78, -0.04, -3.95, 71.06
4.05, 0.0060, 11.29, 7.74, -0.04, -6.05, 54.03
4.06, 0.0080, 11.29, 7.68, -0.04, -8.27, 36.52
4.07, 0.0060, 11.29, 7.61, -0.04, -10.70, 17.36
4.07, 0.0070, 11.29, 7.52, -0.04, -13.47, -3.33
4.08, 0.0060, 11.29, 7.42, -0.04, -15.90, -27.36
4.08, 0.0060, 11.29, 7.31, -0.04, -18.84, -48.69
4.09, 0.0070, 11.29, 7.16, -0.04, -22.28, -74.46
4.10, 0.0060, 11.29, 7.01, -0.04, -24.25, -105.10
4.10, 0.0080, 11.29, 6.81, -0.04, -25.06, -123.81
4.11, 0.0060, 11.29, 6.65, -0.04, -25.84, -134.29
4.12, 0.0070, 11.29, 6.47, -0.04, -26.97, -143.60
4.12, 0.0060, 11.29, 6.30, -0.04, -27.86, -156.42
4.13, 0.0070, 11.29, 6.10, -0.04, -28.79, -166.90
4.14, 0.0060, 11.29, 5.92, -0.04, -30.21, -178.39
4.14, 0.0080, 11.29, 5.66, -0.04, -31.67, -193.40
4.15, 0.0060, 11.29, 5.47, -0.04, -32.72, -210.09
4.16, 0.0070, 11.29, 5.24, -0.04, -32.77, -222.42
4.16, 0.0060, 11.29, 5.05, -0.04, -31.86, -227.47
4.17, 0.0070, 11.29, 4.83, -0.04, -30.19, -223.93
4.18, 0.0060, 11.29, 4.67, -0.04, -27.98, -214.80
4.18, 0.0070, 11.29, 4.48, -0.04, -25.96, -200.49
4.19, 0.0070, 11.29, 4.31, -0.04, -24.60, -187.97
4.20, 0.0070, 11.29, 4.15, -0.04, -23.86, -180.54
4.20, 0.0060, 11.29, 4.01, -0.04, -23.09, -177.99
4.21, 0.0070, 11.29, 3.86, -0.04, -21.50, -174.61
4.22, 0.0060, 11.29, 3.74, -0.04, -18.71, -164.90
4.22, 0.0070, 11.29, 3.64, -0.04, -15.18, -144.81
4.23, 0.0070, 11.29, 3.56, -0.04, -11.31, -118.68
4.24, 0.0070, 11.29, 3.50, -0.04, -7.64, -89.32
4.24, 0.0060, 11.29, 3.48, -0.04, -4.29, -61.06
4.25, 0.0070, 11.29, 3.47, -0.04, -1.05, -34.74
4.26, 0.0060, 11.29, 3.49, -0.04, 2.30, -8.97
4.26, 0.0060, 11.29, 3.52, -0.04, 5.87, 18.10
4.27, 0.0080, 11.29, 3.60, -0.04, 9.71, 47.34
4.28, 0.0060, 11.29, 3.68, -0.04, 13.66, 79.66
4.28, 0.0070, 11.29, 3.80, -0.04, 17.60, 112.86
4.29, 0.0060, 11.29, 3.93, -0.04, 21.45, 146.89
4.30, 0.0070, 11.29, 4.11, -0.04, 25.16, 180.27
4.30, 0.0060, 11.29, 4.28, -0.04, 28.60, 213.47
4.31, 0.0060, 11.29, 4.47, -0.04, 31.38, 244.38
4.32, 0.0080, 11.29, 4.73, -0.04, 33.26, 270.45
4.32, 0.0060, 11.29, 4.94, -0.04, 34.10, 290.76
4.33, 0.0070, 11.29, 5.18, -0.04, 34.58, 301.58
4.34, 0.0060, 11.29, 5.39, -0.04, 35.48, 310.30
4.34, 0.0070, 11.29, 5.65, -0.04, 37.01, 321.76
4.35, 0.0060, 11.29, 5.89, -0.04, 38.68, 339.15
4.36, 0.0080, 11.29, 6.21, -0.04, 39.98, 357.17
4.36, 0.0060, 11.29, 6.45, -0.04, 40.52, 373.91
4.37, 0.0070, 11.29, 6.73, -0.04, 40.28, 383.14
4.38, 0.0060, 11.29, 6.97, -0.04, 39.15, 386.87
4.38, 0.0070, 11.29, 7.23, -0.04, 37.33, 382.48
