3.60, 3.5930, 5.51, 5.52, -0.04, 0.00, 0.00
3.60, 0.0070, 5.51, 5.52, -0.04, 0.00, 40.31
3.61, 0.0060, 5.51, 5.52, -0.04, 0.01, 40.32
3.62, 0.0060, 5.51, 5.52, -0.04, 0.01, 40.32
3.62, 0.0060, 5.51, 5.52, -0.04, 0.01, 40.33
3.63, 0.0070, 5.51, 5.52, -0.04, 0.02, 40.34
3.64, 0.0070, 5.51, 5.52, -0.04, 0.02, 40.36
3.64, 0.0060, 5.51, 5.52, -0.04, -0.01, 40.36
3.65, 0.0060, 5.51, 5.52, -0.04, -0.11, 40.29
3.65, 0.0070, 5.51, 5.51, -0.04, -0.29, 40.08
3.66, 0.0060, 5.51, 5.51, -0.04, -0.58, 39.68
3.67, 0.0060, 5.51, 5.50, -0.04, -0.92, 39.04
3.67, 0.0080, 5.51, 5.49, -0.04, -1.26, 38.24
3.68, 0.0060, 5.51, 5.48, -0.04, -1.52, 37.36
3.69, 0.0060, 5.51, 5.48, -0.04, -1.64, 36.66
3.69, 0.0070, 5.51, 5.46, -0.04, -1.66, 36.22
3.70, 0.0060, 5.51, 5.45, -0.04, -1.67, 35.94
3.71, 0.0060, 5.51, 5.44, -0.04, -1.78, 35.72
3.71, 0.0060, 5.51, 5.43, -0.04, -2.02, 35.30
3.72, 0.0080, 5.51, 5.41, -0.04, -2.37, 34.58
3.73, 0.0060, 5.51, 5.40, -0.04, -2.74, 33.49
3.73, 0.0060, 5.51, 5.38, -0.04, -3.06, 32.42
3.74, 0.0070, 5.51, 5.35, -0.04, -3.31, 31.42
3.74, 0.0060, 5.51, 5.33, -0.04, -3.51, 30.45
3.75, 0.0060, 5.51, 5.31, -0.04, -3.67, 29.64
3.76, 0.0080, 5.51, 5.28, -0.04, -3.79, 28.88
3.76, 0.0060, 5.51, 5.26, -0.04, -3.89, 28.02
3.77, 0.0060, 5.51, 5.23, -0.04, -3.99, 27.35
3.78, 0.0070, 5.51, 5.20, -0.04, -4.11, 26.67
3.78, 0.0060, 5.51, 5.18, -0.04, -4.25, 25.86
3.79, 0.0060, 5.51, 5.15, -0.04, -4.41, 25.07
3.80, 0.0070, 5.51, 5.12, -0.04, -4.55, 24.23
3.80, 0.0070, 5.51, 5.09, -0.04, -4.68, 23.30
3.81, 0.0060, 5.51, 5.06, -0.04, -4.78, 22.40
3.82, 0.0070, 5.51, 5.02, -0.04, -4.86, 21.63
3.82, 0.0060, 5.51, 5.00, -0.04, -4.94, 20.78
3.83, 0.0060, 5.51, 4.97, -0.04, -4.87, 20.02
3.84, 0.0070, 5.51, 4.93, -0.04, -4.71, 19.58
3.84, 0.0060, 5.51, 4.91, -0.04, -4.67, 19.23
3.85, 0.0080, 5.51, 4.87, -0.04, -4.75, 18.77
3.86, 0.0060, 5.51, 4.84, -0.04, -4.80, 17.85
3.86, 0.0060, 5.51, 4.81, -0.04, -4.59, 17.17
3.87, 0.0070, 5.51, 4.78, -0.04, -4.07, 17.03
3.87, 0.0060, 5.51, 4.76, -0.04, -3.56, 17.50
3.88, 0.0060, 5.51, 4.74, -0.04, -3.40, 18.10
3.89, 0.0080, 5.51, 4.71, -0.04, -3.56, 18.00
3.89, 0.0060, 5.51, 4.69, -0.04, -3.82, 17.12
3.90, 0.0060, 5.51, 4.67, -0.04, -3.93, 16.15
3.91, 0.0070, 5.51, 4.64, -0.04, -3.76, 15.45
3.91, 0.0060, 5.51, 4.62, -0.04, -3.36, 15.26
3.92, 0.0060, 5.51, 4.60, -0.04, -2.84, 15.66
3.93, 0.0070, 5.51, 4.59, -0.04, -2.35, 16.36
3.93, 0.0070, 5.51, 4.57, -0.04, -1.95, 17.01
3.94, 0.0060, 5.51, 4.56, -0.04, -1.66, 17.55
3.95, 0.0070, 5.51, 4.55, -0.04, -1.45, 17.92
3.95, 0.0060, 5.51, 4.54, -0.04, -1.30, 18.14
3.96, 0.0060, 5.51, 4.54, -0.04, -1.19, 18.28
3.97, 0.0070, 5.51, 4.53, -0.04, -1.06, 18.36
3.97, 0.0070, 5.51, 4.52, -0.04, -0.91, 18.47
3.98, 0.0060, 5.51, 4.52, -0.04, -0.77, 18.65
3.98, 0.0070, 5.51, 4.51, -0.04, -0.66, 18.84
3.99, 0.0060, 5.51, 4.51, -0.04, -0.58, 18.96
4.00, 0.0060, 5.51, 4.51, -0.04, -0.49, 19.05
4.00, 0.0070, 5.51, 4.51, -0.04, -0.35, 19.18
4.01, 0.0060, 5.51, 4.50, -0.04, -0.21, 19.39
4.02, 0.0070, 5.51, 4.50, -0.04, -0.09, 19.66
4.02, 0.0070, 5.51, 4.50, -0.04, -0.17, 19.87
4.03, 0.0060, 5.51, 4.50, -0.04, -0.31, 19.70
4.04, 0.0060, 5.51, 4.50, -0.04, -0.26, 19.38
4.04, 0.0060, 5.51, 4.50, -0.04, 0.03, 19.44
4.05, 0.0070, 5.51, 4.50, -0.04, 0.41, 20.03
4.06, 0.0060, 5.51, 4.50, -0.04, 0.57, 20.85
4.06, 0.0070, 5.51, 4.51, -0.04, 0.36, 21.24
4.07, 0.0070, 5.51, 4.51, -0.04, 0.06, 20.88
4.07, 0.0060, 5.51, 4.51, -0.04, -0.03, 20.28
4.08, 0.0060, 5.51, 4.51, -0.04, 0.10, 20.09
4.09, 0.0070, 5.51, 4.51, -0.04, 0.35, 20.36
4.09, 0.0060, 5.51, 4.51, -0.04, 0.56, 20.91
4.10, 0.0070, 5.51, 4.52, -0.04, 0.65, 21.41
4.11, 0.0070, 5.51, 4.52, -0.04, 0.62, 21.68
4.11, 0.0060, 5.51, 4.53, -0.04, 0.48, 21.70
4.12, 0.0060, 5.51, 4.53, -0.04, 0.32, 21.48
4.13, 0.0070, 5.51, 4.53, -0.04, 0.18, 21.19
4.13, 0.0060, 5.51, 4.53, -0.04, 0.10, 20.94
4.14, 0.0060, 5.51, 4.53, -0.04, 0.04, 20.79
4.15, 0.0080, 5.51, 4.53, -0.04, 0.00, 20.69
4.15, 0.0060, 5.51, 4.53, -0.04, -0.03, 20.61
4.16, 0.0060, 5.51, 4.53, -0.04, -0.08, 20.53
4.17, 0.0070, 5.51, 4.53, -0.04, -0.13, 20.42
4.17, 0.0060, 5.51, 4.53, -0.04, -0.13, 20.31
4.18, 0.0060, 5.51, 4.53, -0.04, -0.07, 20.29
4.19, 0.0070, 5.51, 4.53, -0.04, 0.01, 20.40
4.19, 0.0070, 5.51, 4.53, -0.04, 0.06, 20.57
4.20, 0.0060, 5.51, 4.53, -0.04, 0.03, 20.67
4.21, 0.0060, 5.51, 4.53, -0.04, -0.03, 20.62
4.21, 0.0070, 5.51, 4.53, -0.04, -0.06, 20.50
4.22, 0.0060, 5.51, 4.53, -0.04, -0.07, 20.42
4.23, 0.0060, 5.51, 4.53, -0.04, -0.05, 20.41
4.23, 0.0080, 5.51, 4.53, -0.04, -0.05, 20.44
4.24, 0.0060, 5.51, 4.53, -0.04, -0.09, 20.42
4.24, 0.0060, 5.51, 4.52, -0.04, -0.14, 20.33
4.25, 0.0070, 5.51, 4.52, -0.04, -0.16, 20.21
4.26, 0.0060, 5.51, 4.52, -0.04, -0.12, 20.15
4.26, 0.0060, 5.51, 4.52, -0.04, -0.06, 20.22
4.27, 0.0080, 5.51, 4.52, -0.04, 0.01, 20.34
4.28, 0.0060, 5.51, 4.52, -0.04, 0.06, 20.48
4.28, 0.0060, 5.51, 4.52, -0.04, 0.08, 20.58
4.29, 0.0070, 5.51, 4.52, -0.04, 0.07, 20.63
4.30, 0.0060, 5.51, 4.52, -0.04, 0.05, 20.62
4.30, 0.0060, 5.51, 4.52, -0.04, 0.03, 20.58
4.31, 0.0070, 5.51, 4.52, -0.04, 0.02, 20.55
4.32, 0.0070, 5.51, 4.52, -0.04, 0.01, 20.53
4.32, 0.0060, 5.51, 4.52, -0.04, 0.01, 20.52
4.33, 0.0070, 5.51, 4.52, -0.04, 0.00, 20.50
4.33, 0.0060, 5.51, 4.52, -0.04, 0.01, 20.49
4.34, 0.0060, 5.51, 4.52, -0.04, 0.03, 20.51
4.35, 0.0070, 5.51, 4.53, -0.04, 0.06, 20.56
4.35, 0.0060, 5.51, 4.53, -0.04, 0.08, 20.62
4.36, 0.0070, 5.51, 4.53, -0.04, 0.08, 20.67
4.37, 0.0070, 5.51, 4.53, -0.04, 0.08, 20.70
4.37, 0.0060, 5.51, 4.53, -0.04, 0.07, 20.71
4.38, 0.0060, 5.51, 4.53, -0.04, 0.05, 20.69
4.39, 0.0070, 5.51, 4.53, -0.04, 0.04, 20.66
4.39, 0.0060, 5.51, 4.53, -0.04, 0.03, 20.64
4.40, 0.0070, 5.51, 4.53, -0.04, 0.03, 20.62
4.41, 0.0070, 5.51, 4.53, -0.04, 0.03, 20.62
4.41, 0.0060, 5.51, 4.53, -0.04, 0.03, 20.63
4.42, 0.0060, 5.51, 4.53, -0.04, 0.03, 20.64
4.43, 0.0070, 5.51, 4.53, -0.04, 0.04, 20.65
4.43, 0.0060, 5.51, 4.53, -0.04, 0.05, 20.67
4.44, 0.0060, 5.51, 4.53, -0.04, 0.05, 20.69
4.45, 0.0080, 5.51, 4.53, -0.04, 0.05, 20.70
4.45, 0.0060, 5.51, 4.53, -0.04, 0.04, 20.70
4.46, 0.0060, 5.51, 4.53, -0.04, 0.03, 20.69
4.46, 0.0070, 5.51, 4.53, -0.04, 0.02, 20.67
4.47, 0.0060, 5.51, 4.53, -0.04, 0.02, 20.66
4.48, 0.0060, 5.51, 4.53, -0.04, 0.03, 20.67
4.48, 0.0080, 5.51, 4.53, -0.04, 0.03, 20.68
4.49, 0.0060, 5.51, 4.53, -0.04, 0.04, 20.70
4.50, 0.0060, 5.51, 4.53, -0.04, 0.05, 20.72
4.50, 0.0070, 5.51, 4.53, -0.04, 0.05, 20.73
4.51, 0.0060, 5.51, 4.53, -0.04, 0.05, 20.75
4.52, 0.0060, 5.51, 4.53, -0.04, 0.05, 20.75
4.52, 0.0060, 5.51, 4.53, -0.04, 0.04, 20.75
4.53, 0.0080, 5.51, 4.53, -0.04, 0.04, 20.75
4.54, 0.0060, 5.51, 4.53, -0.04, 0.04, 20.75
4.54, 0.0060, 5.51, 4.53, -0.04, 0.04, 20.75
4.55, 0.0070, 5.51, 4.53, -0.04, 0.04, 20.75
4.55, 0.0060, 5.51, 4.53, -0.04, 0.04, 20.76
4.56, 0.0060, 5.51, 4.53, -0.04, 0.04, 20.77
4.57, 0.0070, 5.51, 4.53, -0.04, 0.04, 20.78
4.57, 0.0070, 5.51, 4.54, -0.04, 0.05, 20.79
4.58, 0.0060, 5.51, 4.54, -0.04, 0.05, 20.80
4.59, 0.0070, 5.51, 4.54, -0.04, 0.05, 20.80
4.59, 0.0060, 5.51, 4.54, -0.04, 0.05, 20.81
4.60, 0.0060, 5.51, 4.54, -0.04, 0.04, 20.81
4.61, 0.0070, 5.51, 4.54, -0.04, 0.04, 20.82
4.61, 0.0070, 5.51, 4.54, -0.04, 0.05, 20.82
4.62, 0.0060, 5.51, 4.54, -0.04, 0.05, 20.83
4.63, 0.0070, 5.51, 4.54, -0.04, 0.05, 20.84
4.63, 0.0060, 5.51, 4.54, -0.04, 0.05, 20.85
4.64, 0.0060, 5.51, 4.54, -0.04, 0.05, 20.86
4.65, 0.0070, 5.51, 4.54, -0.04, 0.05, 20.87
4.65, 0.0060, 5.51, 4.54, -0.04, 0.05, 20.87
4.66, 0.0070, 5.51, 4.54, -0.04, 0.05, 20.88
4.67, 0.0070, 5.51, 4.54, -0.04, 0.05, 20.89
4.67, 0.0060, 5.51, 4.54, -0.04, 0.05, 20.89
4.68, 0.0060, 5.51, 4.54, -0.04, 0.05, 20.89
4.68, 0.0070, 5.51, 4.54, -0.04, 0.05, 20.90
4.69, 0.0060, 5.51, 4.54, -0.04, 0.05, 20.91
4.70, 0.0070, 5.51, 4.54, -0.04, 0.05, 20.91
4.70, 0.0070, 5.51, 4.54, -0.04, 0.05, 20.92
4.71, 0.0060, 5.51, 4.54, -0.04, 0.05, 20.93
4.72, 0.0060, 5.51, 4.54, -0.04, 0.05, 20.94
4.72, 0.0070, 5.51, 4.54, -0.04, 0.05, 20.95
4.73, 0.0060, 5.51, 4.54, -0.04, 0.05, 20.96
4.74, 0.0060, 5.51, 4.54, -0.04, 0.05, 20.96
4.74, 0.0080, 5.51, 4.54, -0.04, 0.05, 20.97
4.75, 0.0060, 5.51, 4.54, -0.04, 0.05, 20.98
4.76, 0.0060, 5.51, 4.54, -0.04, 0.05, 20.98
4.76, 0.0070, 5.51, 4.54, -0.04, 0.05, 20.98
4.77, 0.0060, 5.51, 4.54, -0.04, 0.05, 20.99
4.78, 0.0060, 5.51, 4.55, -0.04, 0.05, 21.00
4.78, 0.0080, 5.51, 4.55, -0.04, 0.04, 21.00
4.79, 0.0060, 5.51, 4.55, -0.04, 0.05, 21.00
4.80, 0.0060, 5.51, 4.55, -0.04, 0.05, 21.01
4.80, 0.0070, 5.51, 4.55, -0.04, 0.05, 21.02
4.81, 0.0060, 5.51, 4.55, -0.04, 0.05, 21.03
4.81, 0.0060, 5.51, 4.55, -0.04, 0.05, 21.03
4.82, 0.0070, 5.51, 4.55, -0.04, 0.05, 21.04
4.83, 0.0070, 5.51, 4.55, -0.04, 0.06, 21.06
4.83, 0.0060, 5.51, 4.55, -0.04, 0.06, 21.07
4.84, 0.0070, 5.51, 4.55, -0.04, 0.05, 21.07
4.85, 0.0060, 5.51, 4.55, -0.04, 0.05, 21.08
4.85, 0.0060, 5.51, 4.55, -0.04, 0.05, 21.08
4.86, 0.0070, 5.51, 4.55, -0.04, 0.05, 21.09
4.87, 0.0060, 5.51, 4.55, -0.04, 0.05, 21.10
4.87, 0.0070, 5.51, 4.55, -0.04, 0.05, 21.10
4.88, 0.0070, 5.51, 4.55, -0.04, 0.05, 21.11
4.89, 0.0060, 5.51, 4.55, -0.04, 0.06, 21.12
4.89, 0.0060, 5.51, 4.55, -0.04, 0.06, 21.14
4.90, 0.0070, 5.51, 4.55, -0.04, 0.06, 21.15
4.90, 0.0060, 5.51, 4.55, -0.04, 0.06, 21.15
4.91, 0.0070, 5.51, 4.55, -0.04, 0.06, 21.16
4.92, 0.0070, 5.51, 4.55, -0.04, 0.05, 21.16
4.92, 0.0060, 5.51, 4.55, -0.04, 0.05, 21.16
4.93, 0.0060, 5.51, 4.55, -0.04, 0.05, 21.17
4.94, 0.0070, 5.51, 4.55, -0.04, 0.06, 21.18
4.94, 0.0060, 5.51, 4.55, -0.04, 0.06, 21.19
4.95, 0.0060, 5.51, 4.55, -0.04, 0.07, 21.21
4.96, 0.0080, 5.51, 4.56, -0.04, 0.07, 21.23
4.96, 0.0060, 5.51, 4.56, -0.04, 0.07, 21.24
4.97, 0.0060, 5.51, 4.56, -0.04, 0.07, 21.25
4.98, 0.0070, 5.51, 4.56, -0.04, 0.07, 21.26
4.98, 0.0060, 5.51, 4.56, -0.04, 0.07, 21.27
4.99, 0.0060, 5.51, 4.56, -0.04, 0.07, 21.27
5.00, 0.0080, 5.51, 4.56, -0.04, 0.07, 21.28
5.00, 0.0060, 5.51, 4.56, -0.04, 0.07, 21.29
5.01, 0.0060, 5.51, 4.56, -0.04, 0.07, 21.30
5.01, 0.0070, 5.51, 4.56, -0.04, 0.07, 21.31
5.02, 0.0060, 5.51, 4.56, -0.04, 0.07, 21.32
5.03, 0.0060, 5.51, 4.56, -0.04, 0.07, 21.33
5.03, 0.0070, 5.51, 4.56, -0.04, 0.07, 21.34
5.04, 0.0070, 5.51, 4.56, -0.04, 0.07, 21.35
5.05, 0.0060, 5.51, 4.56, -0.04, 0.07, 21.36
5.05, 0.0070, 5.51, 4.56, -0.04, 0.07, 21.37
5.06, 0.0060, 5.51, 4.56, -0.04, 0.08, 21.38
5.07, 0.0060, 5.51, 4.56, -0.04, 0.08, 21.40
5.07, 0.0070, 5.51, 4.56, -0.04, 0.07, 21.42
5.08, 0.0060, 5.51, 4.56, -0.04, 0.05, 21.40
5.09, 0.0070, 5.51, 4.56, -0.04, 0.07, 21.37
5.09, 0.0070, 5.51, 4.56, -0.04, 0.12, 21.43
5.10, 0.0060, 5.51, 4.57, -0.04, 0.13, 21.54
5.11, 0.0060, 5.51, 4.57, -0.04, 0.12, 21.58
5.11, 0.0070, 5.51, 4.57, -0.04, 0.09, 21.56
5.12, 0.0060, 5.51, 4.57, -0.04, 0.07, 21.53
5.13, 0.0070, 5.51, 4.57, -0.04, 0.06, 21.49
5.13, 0.0070, 5.51, 4.57, -0.04, 0.05, 21.48
5.14, 0.0060, 5.51, 4.57, -0.04, 0.02, 21.46
5.14, 0.0060, 5.51, 4.57, -0.04, -0.05, 21.41
5.15, 0.0060, 5.51, 4.57, -0.04, -0.22, 21.26
5.16, 0.0070, 5.51, 4.56, -0.04, -0.48, 20.90
5.17, 0.0060, 5.51, 4.56, -0.04, -0.86, 20.30
5.17, 0.0080, 5.51, 4.55, -0.04, -1.32, 19.45
5.18, 0.0060, 5.51, 4.54, -0.04, -1.83, 18.31
5.18, 0.0060, 5.51, 4.52, -0.04, -2.33, 17.07
5.19, 0.0070, 5.51, 4.50, -0.04, -2.79, 15.79
5.20, 0.0060, 5.51, 4.48, -0.04, -3.20, 14.48
5.20, 0.0060, 5.51, 4.46, -0.04, -3.60, 13.28
5.21, 0.0080, 5.51, 4.43, -0.04, -4.05, 12.04
5.22, 0.0060, 5.51, 4.40, -0.04, -4.59, 10.49
5.22, 0.0060, 5.51, 4.37, -0.04, -5.23, 8.86
5.23, 0.0060, 5.51, 4.34, -0.04, -5.92, 6.95
5.24, 0.0070, 5.51, 4.29, -0.04, -6.59, 4.87
5.24, 0.0060, 5.51, 4.25, -0.04, -7.20, 2.60
5.25, 0.0060, 5.51, 4.20, -0.04, -7.70, 0.52
5.26, 0.0080, 5.51, 4.14, -0.04, -8.09, -1.41
5.26, 0.0060, 5.51, 4.08, -0.04, -8.40, -3.48
5.27, 0.0060, 5.51, 4.03, -0.04, -8.68, -5.11
5.27, 0.0060, 5.51, 3.98, -0.04, -8.99, -6.70
5.28, 0.0070, 5.51, 3.91, -0.04, -9.42, -8.41
